protein name	average rank	rank(gcn)	rank(node2vec)	proximity to Covid-19(gcn)	proximity to Covid-19(node2vec)	shortest path to Covid-19	path length	involved pathway id	involved pathway name
CD46	409.0	82	736	0.3969215733035386	2.605965533613739	CD46, ITGB1, covid-19	2	GO:0002456, GO:0010629, GO:0008593, GO:0010628, GO:0032613, GO:0032733, GO:0045591, GO:0071636, GO:0035581, GO:0042102, GO:0043382	T cell mediated immunity, negative regulation of gene expression, regulation of Notch signaling pathway, positive regulation of gene expression, interleukin-10 production, positive regulation of interleukin-10 production, positive regulation of regulatory T cell differentiation, positive regulation of transforming growth factor beta production, sequestering of extracellular ligand from receptor, positive regulation of T cell proliferation, positive regulation of memory T cell differentiation
RAB10	409.0	591	227	0.2000977850906547	3.904524640185907	RAB10, covid-19	1	GO:0019882, GO:0090150, GO:0016197, GO:0071786, GO:0097051	antigen processing and presentation, establishment of protein localization to membrane, endosomal transport, endoplasmic reticulum tubular network organization, establishment of protein localization to endoplasmic reticulum membrane
FCRL1	414.5	582	247	0.20091027723727284	3.8022308649193852	FCRL1, APOD, CUL2, covid-19	3	GO:0042113	B cell activation
IFNA6	415.0	512	318	0.2143143428730484	3.5526839272976547	IFNA6, IFNA5, ADAMTS1, covid-19	3		
IFNA14	416.0	402	430	0.23644098570317437	3.1287402557080988	IFNA14, PLAT, covid-19	2		
USP17L29	420.5	418	423	0.2338061881505279	3.140508951746402	USP17L29, ADAMTS1, covid-19	2		
TUBGCP3	424.5	598	251	0.1991927018493715	3.7659018652338054	TUBGCP3, covid-19	1		
TIMM22	425.0	416	434	0.23386957748920362	3.1169047535515038	TIMM22, MOV10, covid-19	2	GO:0045039	protein import into mitochondrial inner membrane
ATP1B1	428.5	609	248	0.1960441007467632	3.7967618646143073	ATP1B1, covid-19	1	GO:0046034, GO:0006883, GO:0010107, GO:0030007, GO:0032781, GO:0036376, GO:0050821, GO:0086009, GO:0072659, GO:1901018, GO:1903278, GO:1903288	ATP metabolic process, cellular sodium ion homeostasis, potassium ion import, cellular potassium ion homeostasis, positive regulation of ATPase activity, sodium ion export across plasma membrane, protein stabilization, membrane repolarization, protein localization to plasma membrane, positive regulation of potassium ion transmembrane transporter activity, positive regulation of sodium ion export across plasma membrane, positive regulation of potassium ion import
AKAP8	429.5	647	212	0.18932468281488715	3.9619391942046405	AKAP8, covid-19	1	GO:0044839, GO:0031065, GO:0033127	cell cycle G2/M phase transition, positive regulation of histone deacetylation, regulation of histone phosphorylation
SLC9A3R1	431.5	412	451	0.23526960455872747	3.054648201906148	SLC9A3R1, covid-19	1	GO:0008361, GO:0045930, GO:0007097, GO:0008285, GO:0008360, GO:0022612, GO:0030033, GO:0035414, GO:0045198, GO:0051683, GO:0051898, GO:0072659, GO:0070373, GO:0097291, GO:2001244	regulation of cell size, negative regulation of mitotic cell cycle, nuclear migration, negative regulation of cell proliferation, regulation of cell shape, gland morphogenesis, microvillus assembly, negative regulation of catenin import into nucleus, establishment of epithelial cell apical/basal polarity, establishment of Golgi localization, negative regulation of protein kinase B signaling, protein localization to plasma membrane, negative regulation of ERK1 and ERK2 cascade, renal phosphate ion absorption, positive regulation of intrinsic apoptotic signaling pathway
NUP98	433.5	560	307	0.20568059752515339	3.577499761136493	NUP98, covid-19	1	GO:0006260, GO:0048026, GO:0051292	DNA replication, positive regulation of mRNA splicing, via spliceosome, nuclear pore complex assembly
ULBP1	436.5	169	704	0.326191789378795	2.634137970625882	ULBP1, GPC3, LMAN2, covid-19	3	GO:0030101, GO:0042267	natural killer cell activation, natural killer cell mediated cytotoxicity
KLRC4	438.0	78	798	0.40039084877363046	2.550180704050383	KLRC4, RAE1, covid-19	2		
IFNA5	438.0	390	486	0.23834506961978075	2.9947396850294683	IFNA5, ADAMTS1, covid-19	2		
CD209	441.5	204	679	0.30532249392623695	2.6668224144378443	CD209, CLU, HYOU1, covid-19	3	GO:0042129, GO:0042102, GO:0097323	regulation of T cell proliferation, positive regulation of T cell proliferation, B cell adhesion
TREML2	444.0	318	570	0.25845458711741404	2.8136469693975656	TREML2, ALG11, covid-19	2	GO:0042110	T cell activation
STOML2	445.0	615	275	0.1952254698748841	3.6886380904662075	STOML2, covid-19	1	GO:0007005, GO:0006851, GO:0006874, GO:0010918, GO:0051259, GO:0042776, GO:0050852, GO:0090297, GO:1900210	mitochondrion organization, mitochondrial calcium ion transmembrane transport, cellular calcium ion homeostasis, positive regulation of mitochondrial membrane potential, protein oligomerization, mitochondrial ATP synthesis coupled proton transport, T cell receptor signaling pathway, positive regulation of mitochondrial DNA replication, positive regulation of cardiolipin metabolic process
HLA-DQB1	445.0	164	726	0.32857877573277866	2.6173187163309253	HLA-DQB1, insulin, neutral, IDE, covid-19	3	GO:0002381, GO:0002455	immunoglobulin production involved in immunoglobulin mediated immune response, humoral immune response mediated by circulating immunoglobulin
CYP7B1	445.0	594	296	0.19980615327926451	3.6044859459357403	CYP7B1, GHITM, covid-19	2		
PLEKHF2	446.0	672	220	0.18621804594300806	3.9265243190290953	PLEKHF2, covid-19	1		
IFNA13	447.5	457	438	0.22714044445660528	3.099009423542685	IFNA13, TOX4, RNF41, covid-19	3		
CYB5R3	454.0	782	126	0.1724105817821771	4.336118217653992	CYB5R3, covid-19	1		
GCC1	455.5	796	115	0.17011007485192908	4.3627544246234	GCC1, covid-19	1		
RALA	456.0	630	282	0.19224649161301616	3.6475891796070274	RALA, covid-19	1	GO:0017157, GO:0031532, GO:0051491	regulation of exocytosis, actin cytoskeleton reorganization, positive regulation of filopodium assembly
IFNA4	459.0	506	412	0.21515317210488044	3.1951942717967485	IFNA4, ALDOA, CUL2, covid-19	3		
ZYG11B	461.0	789	133	0.17102401724016444	4.314900983447734	ZYG11B, covid-19	1		
EFHB	461.5	829	94	0.16591573742357374	4.443968741070673	EFHB, MEPCE, covid-19	2		
USP17L9P	462.5	350	575	0.24960235139194137	2.809893182359068	USP17L9P, ADAMTS1, covid-19	2		
PIGG	466.0	268	664	0.27526562717862196	2.682101570310046	PIGG, APP, EIF4E2, covid-19	3	GO:0006506	GPI anchor biosynthetic process
SIRT5	466.5	870	63	0.16158225318283298	4.594516291456143	SIRT5, covid-19	1	GO:0006476, GO:2000378, GO:0036046, GO:0036047, GO:0036048, GO:0036049, GO:0061698	protein deacetylation, negative regulation of reactive oxygen species metabolic process, protein demalonylation, peptidyl-lysine demalonylation, protein desuccinylation, peptidyl-lysine desuccinylation, protein deglutarylation
VTCN1	468.0	216	720	0.2988482284667858	2.620936958571784	VTCN1, negative regulation of apoptotic process, PPT1, covid-19	3	GO:0043066, GO:0042130, GO:0050868	negative regulation of apoptotic process, negative regulation of T cell proliferation, negative regulation of T cell activation
IL12B	470.0	385	555	0.24042360341454233	2.8480972854046183	IL12B, ERP44, covid-19	2	GO:0016477, GO:0030101, GO:0002230, GO:0042093, GO:0050829, GO:0002827, GO:0002860, GO:0007050, GO:0010224, GO:0010536, GO:0045785, GO:0050671, GO:0032693, GO:0032700, GO:0032725, GO:0032729, GO:0032733, GO:0032735, GO:0032740, GO:0032760, GO:0032816, GO:0032819, GO:0032946, GO:0034393, GO:0042102, GO:0042104, GO:0042509, GO:0042531, GO:0045672, GO:0048662, GO:0051135, GO:0051142	cell migration, natural killer cell activation, positive regulation of defense response to virus by host, T-helper cell differentiation, defense response to Gram-negative bacterium, positive regulation of T-helper 1 type immune response, positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target, cell cycle arrest, response to UV-B, positive regulation of activation of Janus kinase activity, positive regulation of cell adhesion, positive regulation of lymphocyte proliferation, negative regulation of interleukin-10 production, negative regulation of interleukin-17 production, positive regulation of granulocyte macrophage colony-stimulating factor production, positive regulation of interferon-gamma production, positive regulation of interleukin-10 production, positive regulation of interleukin-12 production, positive regulation of interleukin-17 production, positive regulation of tumor necrosis factor production, positive regulation of natural killer cell activation, positive regulation of natural killer cell proliferation, positive regulation of mononuclear cell proliferation, positive regulation of smooth muscle cell apoptotic process, positive regulation of T cell proliferation, positive regulation of activated T cell proliferation, regulation of tyrosine phosphorylation of STAT protein, positive regulation of tyrosine phosphorylation of STAT protein, positive regulation of osteoclast differentiation, negative regulation of smooth muscle cell proliferation, positive regulation of NK T cell activation, positive regulation of NK T cell proliferation
IGHV3-30	471.5	650	293	0.18872622159135993	3.6061592450439113	IGHV3-30, PPT1, covid-19	2		
SIGMAR1	472.0	775	169	0.17295729870124774	4.140305440741274	SIGMAR1, covid-19	1	GO:0043523	regulation of neuron apoptotic process
POR	475.0	812	138	0.16809769993617768	4.307370060817133	POR, covid-19	1	GO:0055114, GO:0032770, GO:0090346	oxidation-reduction process, positive regulation of monooxygenase activity, cellular organofluorine metabolic process
CNTRL	479.0	742	216	0.17735342541215143	3.9391263461416672	CNTRL, covid-19	1		
DPT	480.0	589	371	0.20023232475338915	3.3482285310988456	DPT, LOX, covid-19	2		
AKAP9	480.0	656	304	0.18811728552192597	3.5897877933907587	AKAP9, covid-19	1	GO:0007020, GO:0031116, GO:0033138, GO:0051661, GO:0060306, GO:0060307, GO:0071320, GO:0086091, GO:0098909, GO:1901018, GO:1903358	microtubule nucleation, positive regulation of microtubule polymerization, positive regulation of peptidyl-serine phosphorylation, maintenance of centrosome location, regulation of membrane repolarization, regulation of ventricular cardiac muscle cell membrane repolarization, cellular response to cAMP, regulation of heart rate by cardiac conduction, regulation of cardiac muscle cell action potential involved in regulation of contraction, positive regulation of potassium ion transmembrane transporter activity, regulation of Golgi organization
MESP2	483.0	438	528	0.22994870558885824	2.909338557709839	MESP2, TCF12, covid-19	2		
TLE1	484.0	575	393	0.2028148271298944	3.2616134121537526	TLE1, covid-19	1	GO:0045892, GO:0043124, GO:0010628, GO:2000811	negative regulation of transcription, DNA-templated, negative regulation of I-kappaB kinase/NF-kappaB signaling, positive regulation of gene expression, negative regulation of anoikis
INTS4P2	488.0	593	383	0.19987589361031943	3.286979357319206	INTS4P2, INTS4, covid-19	2		
NARS	488.5	377	600	0.2416172132839757	2.7775957378659113	NARS, L-Asparagine, NARS2, covid-19	3		
PABPC4L	490.5	528	453	0.21148728514245402	3.053734763339242	PABPC4L, CSDE1, covid-19	2		
NUTF2	491.0	803	179	0.16917469194762974	4.084670263593487	NUTF2, covid-19	1	GO:0000060, GO:0006606, GO:0006611	protein import into nucleus, translocation, protein import into nucleus, protein export from nucleus
NIN	493.5	786	201	0.1719752674417684	3.998329432106677	NIN, covid-19	1	GO:0008104, GO:0010457, GO:0034454	protein localization, centriole-centriole cohesion, microtubule anchoring at centrosome
AP2M1	494.0	588	400	0.2003192379793921	3.239516547613376	AP2M1, covid-19	1	GO:0016050, GO:0031623, GO:1903077, GO:0097494	vesicle organization, receptor internalization, negative regulation of protein localization to plasma membrane, regulation of vesicle size
SLC51A	494.5	627	362	0.19300046233227203	3.377133305202528	SLC51A, ANO6, covid-19	2		
ZNF586	495.5	432	559	0.2308038699348874	2.834401022894759	ZNF586, IFNA13, TOX4, RNF41, covid-19	4		
RAET1E	497.0	92	902	0.3852281760800488	2.460491920670399	RAET1E, ALG11, covid-19	2	GO:0045954, GO:0042267	positive regulation of natural killer cell mediated cytotoxicity, natural killer cell mediated cytotoxicity
PHKA2-AS1	498.5	778	219	0.17263133820486218	3.9296868454027836	PHKA2-AS1, MOV10, covid-19	2		
IL12RB2	498.5	305	692	0.2628608795269668	2.6548404388210267	IL12RB2, JAK2, G3BP1, covid-19	3	GO:0032729	positive regulation of interferon-gamma production
LRP5L	498.5	632	365	0.1917405370062107	3.3733341089286055	LRP5L, CSNK2B, covid-19	2		
JAKMIP1	499.0	993	5	0.15083065988468397	5.019680699192595	JAKMIP1, covid-19	1	GO:0050890	cognition
CLEC4M	506.5	100	913	0.37678886722187166	2.4517669721888007	CLEC4M, AP2M1, covid-19	2		
IL23A	506.5	462	551	0.22636108000679	2.8541609850183436	IL23A, RNF41, covid-19	2	GO:0002230, GO:0050829, GO:0002827, GO:0010536, GO:0032693, GO:0032725, GO:0032729, GO:0032733, GO:0032735, GO:0032740, GO:0032760, GO:0032819, GO:0042102, GO:0042104, GO:0042509, GO:0042531, GO:0045672, GO:0051135, GO:0051142	positive regulation of defense response to virus by host, defense response to Gram-negative bacterium, positive regulation of T-helper 1 type immune response, positive regulation of activation of Janus kinase activity, negative regulation of interleukin-10 production, positive regulation of granulocyte macrophage colony-stimulating factor production, positive regulation of interferon-gamma production, positive regulation of interleukin-10 production, positive regulation of interleukin-12 production, positive regulation of interleukin-17 production, positive regulation of tumor necrosis factor production, positive regulation of natural killer cell proliferation, positive regulation of T cell proliferation, positive regulation of activated T cell proliferation, regulation of tyrosine phosphorylation of STAT protein, positive regulation of tyrosine phosphorylation of STAT protein, positive regulation of osteoclast differentiation, positive regulation of NK T cell activation, positive regulation of NK T cell proliferation
ABHD4	507.0	590	424	0.20011457191258958	3.138979645124354	ABHD4, CSNK2B, covid-19	2		
LAX1	509.5	284	735	0.26902563225952647	2.6076088980209144	LAX1, GRB2, AP2A2, covid-19	3	GO:0035556, GO:0000188, GO:0006955, GO:0042113, GO:0050868	intracellular signal transduction, inactivation of MAPK activity, immune response, B cell activation, negative regulation of T cell activation
CD244	511.0	154	868	0.3353666631582187	2.492489034193814	CD244, IMMT, ECSIT, covid-19	3	GO:0002323, GO:0060732, GO:0071663, GO:1902715, GO:2000484	natural killer cell activation involved in immune response, positive regulation of inositol phosphate biosynthetic process, positive regulation of granzyme B production, positive regulation of interferon-gamma secretion, positive regulation of interleukin-8 secretion
ABCB9	512.5	533	492	0.21069603145880195	2.986454128842331	ABCB9, ATP2B2, TOR1A, covid-19	3	GO:0015833	peptide transport
INHBE	519.0	995	43	0.15058942140606904	4.678355647139934	INHBE, covid-19	1		
FCRL3	519.5	162	877	0.3302502160523265	2.479412575272796	FCRL3, HSPA8, UPF1, covid-19	3	GO:0002638, GO:0050864, GO:0030890, GO:0043410, GO:0034163, GO:0045577, GO:0050859, GO:0090279	negative regulation of immunoglobulin production, regulation of B cell activation, positive regulation of B cell proliferation, positive regulation of MAPK cascade, regulation of toll-like receptor 9 signaling pathway, regulation of B cell differentiation, negative regulation of B cell receptor signaling pathway, regulation of calcium ion import
FYCO1	519.5	869	170	0.1618334799365273	4.137051508661577	FYCO1, covid-19	1	GO:0072383, GO:1901098	plus-end-directed vesicle transport along microtubule, positive regulation of autophagosome maturation
PTBP2	521.0	935	107	0.15527245483656243	4.395409432741072	PTBP2, covid-19	1	GO:0033119	negative regulation of RNA splicing
RAB33A	521.5	304	739	0.2630302501017031	2.6040222952885994	RAB33A, RTN4, covid-19	2	GO:0019882	antigen processing and presentation
NPTX1	532.0	927	137	0.155954047841387	4.307824581502014	NPTX1, covid-19	1		
ZNF468	532.5	1024	41	0.14741172410504685	4.688402949133144	ZNF468, AATF, covid-19	2		
HCCS	534.5	459	610	0.22692351874879005	2.7630108136433082	HCCS, COMT, covid-19	2		
ACADM	536.5	953	120	0.1536151862069833	4.350356855961551	ACADM, covid-19	1	GO:0055114, GO:0006635, GO:0019254, GO:0033539, GO:0045329, GO:0051791, GO:0051793	oxidation-reduction process, fatty acid beta-oxidation, carnitine metabolic process, CoA-linked, fatty acid beta-oxidation using acyl-CoA dehydrogenase, carnitine biosynthetic process, medium-chain fatty acid metabolic process, medium-chain fatty acid catabolic process
IFI44L	538.0	326	750	0.256412427077944	2.5981621781822613	IFI44L, IFNA5, ADAMTS1, covid-19	3	GO:0051607	defense response to virus
AATF	539.0	758	320	0.17478971869131538	3.5472857786778187	AATF, covid-19	1	GO:0045944, GO:0043066, GO:2000378	positive regulation of transcription by RNA polymerase II, negative regulation of apoptotic process, negative regulation of reactive oxygen species metabolic process
NHEJ1	539.5	501	578	0.2158981034755257	2.8072224931532017	NHEJ1, XRCC5, POLA1, covid-19	3	GO:0030217, GO:0006303, GO:0010212, GO:0030183	T cell differentiation, double-strand break repair via nonhomologous end joining, response to ionizing radiation, B cell differentiation
IFNA7	543.0	514	572	0.21409891005037035	2.8125971421939218	IFNA7, IFNA4, ALDOA, CUL2, covid-19	4		
